company_id,name,rating,about_company,website,naukari_url
263992,Sunrise Industries,N/A,N/A,N/A,https://www.naukri.com/sunrise-industries-overview-263992?tab=jobs
4818807,Oasys Cybernatics,3.7,N/A,N/A,https://www.naukri.com/oasys-cybernatics-overview-4818807?tab=jobs
4663161,Logixhealth,3.5,N/A,N/A,https://www.naukri.com/logixhealth-overview-4663161?tab=jobs
75584,Webart Softech,4.5,N/A,N/A,https://www.naukri.com/webart-softech-overview-75584?tab=jobs
4589313,Customerxps Software,3.9,N/A,N/A,https://www.naukri.com/customerxps-software-overview-4589313?tab=jobs
4605697,Karuna Management Services,4.5,N/A,N/A,https://www.naukri.com/karuna-management-services-overview-4605697?tab=jobs
4589325,Cyber Infrastructure,3.6,N/A,N/A,https://www.naukri.com/cyber-infrastructure-overview-4589325?tab=jobs
4605709,Kaseya Software,3.4,N/A,N/A,https://www.naukri.com/kaseya-software-overview-4605709?tab=jobs
1345368,Avalon Software Services,4.9,N/A,N/A,https://www.naukri.com/avalon-software-services-overview-1345368?tab=jobs
460618,UL Solutions,4.1,N/A,N/A,https://www.naukri.com/ul-solutions-overview-460618?tab=jobs
4032368,Sia Partners,3.3,N/A,N/A,https://www.naukri.com/sia-partners-overview-4032368?tab=jobs
4687635,Hardcarb Technologies,N/A,N/A,N/A,https://www.naukri.com/hardcarb-technologies-overview-4687635?tab=jobs
534366,AUM Infotech,N/A,N/A,N/A,https://www.naukri.com/aum-infotech-overview-534366?tab=jobs
4589329,CyberMedia,N/A,N/A,N/A,https://www.naukri.com/cybermedia-overview-4589329?tab=jobs
616286,Evince Development,N/A,N/A,N/A,https://www.naukri.com/evince-development-overview-616286?tab=jobs
4581149,Asahi India Glass (AIS),3.8,N/A,N/A,https://www.naukri.com/asahi-india-glass-ais-overview-4581149?tab=jobs
1328972,Extentia ,3.5,N/A,N/A,https://www.naukri.com/extentia-overview-1328972?tab=jobs
2795378,Shaily Engineering Plastics,4.0,N/A,N/A,https://www.naukri.com/shaily-engineering-plastics-overview-2795378?tab=jobs
4638491,Vega6 Webware Technologies,N/A,N/A,N/A,https://www.naukri.com/vega6-webware-technologies-overview-4638491?tab=jobs
386904,KPI Partners,3.2,N/A,N/A,https://www.naukri.com/kpi-partners-overview-386904?tab=jobs
1591110,JAY Jay Mills,4.2,N/A,N/A,https://www.naukri.com/jay-jay-mills-overview-1591110?tab=jobs
3295056,TPF Engineering,3.7,N/A,N/A,https://www.naukri.com/tpf-engineering-overview-3295056?tab=jobs
4753195,SGI,N/A,N/A,N/A,https://www.naukri.com/sgi-overview-4753195?tab=jobs
2795340,Syschem India,N/A,N/A,N/A,https://www.naukri.com/syschem-india-overview-2795340?tab=jobs
1017702,Azure Knowledge Corporation,4.0,N/A,N/A,https://www.naukri.com/azure-knowledge-corporation-overview-1017702?tab=jobs
4589355,Cyberswift Infotech,3.6,N/A,N/A,https://www.naukri.com/cyberswift-infotech-overview-4589355?tab=jobs
3639130,Softnautics,3.8,N/A,N/A,https://www.naukri.com/softnautics-overview-3639130?tab=jobs
1345402,Fission Labs,4.1,N/A,N/A,https://www.naukri.com/fission-labs-overview-1345402?tab=jobs
526200,Thermo Fisher Scientific,3.9,N/A,N/A,https://www.naukri.com/thermo-fisher-scientific-overview-526200?tab=jobs
4597559,Gameopedia,N/A,N/A,N/A,https://www.naukri.com/gameopedia-overview-4597559?tab=jobs
903038,Xceedance,3.6,N/A,N/A,https://www.naukri.com/xceedance-overview-903038?tab=jobs
4597555,Gamecloud Technologies,3.4,N/A,N/A,https://www.naukri.com/gamecloud-technologies-overview-4597555?tab=jobs
51062,Kaleris,4.0,N/A,N/A,https://www.naukri.com/kaleris-overview-51062?tab=jobs
4761407,e Wave Networks,N/A,N/A,N/A,https://www.naukri.com/e-wave-networks-overview-4761407?tab=jobs
1541984,Calpion Software Technologies,3.4,N/A,N/A,https://www.naukri.com/calpion-software-technologies-overview-1541984?tab=jobs
378748,Aapna Infotech,4.7,N/A,N/A,https://www.naukri.com/aapna-infotech-overview-378748?tab=jobs
10422246,Pcbl,3.9,N/A,N/A,https://www.naukri.com/pcbl-overview-10422246?tab=jobs
173948,Omaxe,4.1,N/A,N/A,https://www.naukri.com/omaxe-overview-173948?tab=jobs
4630329,Sowparnika,3.6,N/A,N/A,https://www.naukri.com/sowparnika-overview-4630329?tab=jobs
4597561,Gameshastra Solutions,3.0,N/A,N/A,https://www.naukri.com/gameshastra-solutions-overview-4597561?tab=jobs
5416916,Harappa Education,2.7,N/A,N/A,https://www.naukri.com/harappa-education-overview-5416916?tab=jobs
1943450,Mytokri,N/A,N/A,N/A,https://www.naukri.com/mytokri-overview-1943450?tab=jobs
1410972,Enliven Group,N/A,N/A,N/A,https://www.naukri.com/enliven-group-overview-1410972?tab=jobs
1083290,Pathcare,3.4,N/A,N/A,https://www.naukri.com/pathcare-overview-1083290?tab=jobs
739200,Continental Hospitals,3.8,N/A,N/A,https://www.naukri.com/continental-hospitals-overview-739200?tab=jobs
4564936,The BIM Engineers,4.3,N/A,N/A,https://www.naukri.com/the-bim-engineers-overview-4564936?tab=jobs
264074,Genesys,4.1,N/A,N/A,https://www.naukri.com/genesys-overview-264074?tab=jobs
5818326,The Whole Truth,N/A,N/A,N/A,https://www.naukri.com/the-whole-truth-overview-5818326?tab=jobs
4614089,Natural Remedies,3.9,N/A,N/A,https://www.naukri.com/natural-remedies-overview-4614089?tab=jobs
4622293,Radix Electrosystems,3.8,N/A,N/A,https://www.naukri.com/radix-electrosystems-overview-4622293?tab=jobs
4622291,Radius Synergies International,4.1,N/A,N/A,https://www.naukri.com/radius-synergies-international-overview-4622291?tab=jobs
1566592,Intelegain Technologies,4.0,N/A,N/A,https://www.naukri.com/intelegain-technologies-overview-1566592?tab=jobs
591760,Responsive Industries,4.1,N/A,N/A,https://www.naukri.com/responsive-industries-overview-591760?tab=jobs
518044,Gokaldas Exports,3.9,N/A,N/A,https://www.naukri.com/gokaldas-exports-overview-518044?tab=jobs
239518,Anaqua,4.3,N/A,N/A,https://www.naukri.com/anaqua-overview-239518?tab=jobs
4376546,Synthesis Healthcare,3.5,N/A,N/A,https://www.naukri.com/synthesis-healthcare-overview-4376546?tab=jobs
3008396,Handysolver,N/A,N/A,N/A,https://www.naukri.com/handysolver-overview-3008396?tab=jobs
1484724,Basiz Fund Service,2.9,N/A,N/A,https://www.naukri.com/basiz-fund-service-overview-1484724?tab=jobs
10807046,Recoup Info,N/A,N/A,N/A,https://www.naukri.com/recoup-info-overview-10807046?tab=jobs
4638689,Version Systems,3.8,N/A,N/A,https://www.naukri.com/version-systems-overview-4638689?tab=jobs
4589551,Data Marshall,3.3,N/A,N/A,https://www.naukri.com/data-marshall-overview-4589551?tab=jobs
4638701,Vertex Infosoft Solutions,N/A,N/A,N/A,https://www.naukri.com/vertex-infosoft-solutions-overview-4638701?tab=jobs
4638699,Vertex Homes,3.5,N/A,N/A,https://www.naukri.com/vertex-homes-overview-4638699?tab=jobs
3565464,ThunderSoft,3.5,N/A,N/A,https://www.naukri.com/thundersoft-overview-3565464?tab=jobs
4614121,Nava Bharat,3.7,N/A,N/A,https://www.naukri.com/nava-bharat-overview-4614121?tab=jobs
468918,Deutsche Bank,3.9,N/A,N/A,https://www.naukri.com/deutsche-bank-overview-468918?tab=jobs
6105071,Wadzpay Technology,N/A,N/A,N/A,https://www.naukri.com/wadzpay-technology-overview-6105071?tab=jobs
2287504,Iyuno Media Group,N/A,N/A,N/A,https://www.naukri.com/iyuno-media-group-overview-2287504?tab=jobs
1402790,CGI,4.0,N/A,N/A,https://www.naukri.com/cgi-overview-1402790?tab=jobs
3532678,Eruvaka Technologies,N/A,N/A,N/A,https://www.naukri.com/eruvaka-technologies-overview-3532678?tab=jobs
4138892,Studycafe,N/A,N/A,N/A,https://www.naukri.com/studycafe-overview-4138892?tab=jobs
4597747,Geeksoft,N/A,N/A,N/A,https://www.naukri.com/geeksoft-overview-4597747?tab=jobs
403390,Leo Precision Private Limited,3.9,N/A,N/A,https://www.naukri.com/leo-precision-private-limited-overview-403390?tab=jobs
4614143,Navia Markets,3.9,N/A,N/A,https://www.naukri.com/navia-markets-overview-4614143?tab=jobs
4605951,KJS Cement,3.7,N/A,N/A,https://www.naukri.com/kjs-cement-overview-4605951?tab=jobs
18362,Tata Consulting Engineers,3.8,N/A,N/A,https://www.naukri.com/tata-consulting-engineers-overview-18362?tab=jobs
51130,Force Motors,3.6,N/A,N/A,https://www.naukri.com/force-motors-overview-51130?tab=jobs
10274594,Africare Global Business Ventures,N/A,N/A,N/A,https://www.naukri.com/africare-global-business-ventures-overview-10274594?tab=jobs
4581371,Asianet ,3.5,N/A,N/A,https://www.naukri.com/asianet-overview-4581371?tab=jobs
4589561,Datamark Bpo Service,3.7,N/A,N/A,https://www.naukri.com/datamark-bpo-service-overview-4589561?tab=jobs
4638713,Vertoz,3.4,N/A,N/A,https://www.naukri.com/vertoz-overview-4638713?tab=jobs
4876277,Wealthy,N/A,N/A,N/A,https://www.naukri.com/wealthy-overview-4876277?tab=jobs
1279916,Saraswat Bank,3.4,N/A,N/A,https://www.naukri.com/saraswat-bank-overview-1279916?tab=jobs
83902,Benzy Infotech,3.9,N/A,N/A,https://www.naukri.com/benzy-infotech-overview-83902?tab=jobs
640970,Om Jewellers,N/A,N/A,N/A,https://www.naukri.com/om-jewellers-overview-640970?tab=jobs
255942,Aramex,3.7,N/A,N/A,https://www.naukri.com/aramex-overview-255942?tab=jobs
4581251,Ashiana Housing,4.0,N/A,N/A,https://www.naukri.com/ashiana-housing-overview-4581251?tab=jobs
26566,Zen Technologies,3.7,N/A,N/A,https://www.naukri.com/zen-technologies-overview-26566?tab=jobs
3475442,Utkarsh Small Finance Bank,3.8,N/A,N/A,https://www.naukri.com/utkarsh-small-finance-bank-overview-3475442?tab=jobs
42954,Graphite India,3.6,N/A,N/A,https://www.naukri.com/graphite-india-overview-42954?tab=jobs
4581267,Ashok Auto Sales,3.0,N/A,N/A,https://www.naukri.com/ashok-auto-sales-overview-4581267?tab=jobs
4597649,Garrett,3.5,N/A,N/A,https://www.naukri.com/garrett-overview-4597649?tab=jobs
739282,Travelex,3.7,N/A,N/A,https://www.naukri.com/travelex-overview-739282?tab=jobs
5621646,Technip Energies,4.0,N/A,N/A,https://www.naukri.com/technip-energies-overview-5621646?tab=jobs
4638621,Venus Safety & Health,3.3,N/A,N/A,https://www.naukri.com/venus-safety-health-overview-4638621?tab=jobs
2410488,Intugine Technologies,N/A,N/A,N/A,https://www.naukri.com/intugine-technologies-overview-2410488?tab=jobs
67548,Hdfc Bank,3.9,N/A,N/A,https://www.naukri.com/hdfc-bank-overview-67548?tab=jobs
4622235,Radiansys Technologies,N/A,N/A,N/A,https://www.naukri.com/radiansys-technologies-overview-4622235?tab=jobs
1566666,Bullmen Realty,2.9,N/A,N/A,https://www.naukri.com/bullmen-realty-overview-1566666?tab=jobs
7161778,Gynoveda,N/A,N/A,N/A,https://www.naukri.com/gynoveda-overview-7161778?tab=jobs
714730,Lam Research,3.7,N/A,N/A,https://www.naukri.com/lam-research-overview-714730?tab=jobs
149476,Intellicon,N/A,N/A,N/A,https://www.naukri.com/intellicon-overview-149476?tab=jobs
4614063,National Skill Development Corporation (NSDC),3.5,N/A,N/A,https://www.naukri.com/national-skill-development-corporation-nsdc-overview-4614063?tab=jobs
3835862,Persistent,3.5,N/A,N/A,https://www.naukri.com/persistent-overview-3835862?tab=jobs
2205644,Shiv Nadar Foundation,N/A,N/A,N/A,https://www.naukri.com/shiv-nadar-foundation-overview-2205644?tab=jobs
403432,Ecozen Solutions,4.1,N/A,N/A,https://www.naukri.com/ecozen-solutions-overview-403432?tab=jobs
4777895,Nagarjuna Agrichem (NACL Industries),4.2,N/A,N/A,https://www.naukri.com/nagarjuna-agrichem-nacl-industries-overview-4777895?tab=jobs
231410,Biesse,3.9,N/A,N/A,https://www.naukri.com/biesse-overview-231410?tab=jobs
1239014,Qualys,3.8,N/A,N/A,https://www.naukri.com/qualys-overview-1239014?tab=jobs
583676,Technocon,3.2,N/A,N/A,https://www.naukri.com/technocon-overview-583676?tab=jobs
4614067,National Stock Exchange (NSE),3.6,N/A,N/A,https://www.naukri.com/national-stock-exchange-nse-overview-4614067?tab=jobs
4646846,Cision,3.7,N/A,N/A,https://www.naukri.com/cision-overview-4646846?tab=jobs
4638655,Verint Systems,4.0,N/A,N/A,https://www.naukri.com/verint-systems-overview-4638655?tab=jobs
4638653,Verinon Technology Solutions,3.7,N/A,N/A,https://www.naukri.com/verinon-technology-solutions-overview-4638653?tab=jobs
4638651,Verinite Technologies,4.2,N/A,N/A,https://www.naukri.com/verinite-technologies-overview-4638651?tab=jobs
739318,Terex,3.8,N/A,N/A,https://www.naukri.com/terex-overview-739318?tab=jobs
4851639,NetCreativeMind,N/A,N/A,N/A,https://www.naukri.com/netcreativemind-overview-4851639?tab=jobs
2484262,GM Modular,3.9,N/A,N/A,https://www.naukri.com/gm-modular-overview-2484262?tab=jobs
1271824,Techo2,N/A,N/A,N/A,https://www.naukri.com/techo2-overview-1271824?tab=jobs
4606021,Key Management Group (KMG),3.3,N/A,N/A,https://www.naukri.com/key-management-group-kmg-overview-4606021?tab=jobs
1312796,Sammon Infracorp,N/A,N/A,N/A,https://www.naukri.com/sammon-infracorp-overview-1312796?tab=jobs
4794437,Sahrudaya Health Care,4.6,N/A,N/A,https://www.naukri.com/sahrudaya-health-care-overview-4794437?tab=jobs
4622421,Raja Software Labs,3.6,N/A,N/A,https://www.naukri.com/raja-software-labs-overview-4622421?tab=jobs
34838,Innovative Solutions,N/A,N/A,N/A,https://www.naukri.com/innovative-solutions-overview-34838?tab=jobs
215060,Axis Bank,3.8,N/A,N/A,https://www.naukri.com/axis-bank-overview-215060?tab=jobs
4606033,KMV Projects,4.3,N/A,N/A,https://www.naukri.com/kmv-projects-overview-4606033?tab=jobs
4614225,Nectar Lifesciences (NLL),3.6,N/A,N/A,https://www.naukri.com/nectar-lifesciences-nll-overview-4614225?tab=jobs
10586294,Precisly,N/A,N/A,N/A,https://www.naukri.com/precisly-overview-10586294?tab=jobs
1320972,Paperpedia,2.3,N/A,N/A,https://www.naukri.com/paperpedia-overview-1320972?tab=jobs
4597851,Genesis Tech Solutions,N/A,N/A,N/A,https://www.naukri.com/genesis-tech-solutions-overview-4597851?tab=jobs
1476662,Oxo Solutions,N/A,N/A,N/A,https://www.naukri.com/oxo-solutions-overview-1476662?tab=jobs
4630631,Spring Computing Technologies,4.1,N/A,N/A,https://www.naukri.com/spring-computing-technologies-overview-4630631?tab=jobs
4638821,Vidal Health Insurance,3.6,N/A,N/A,https://www.naukri.com/vidal-health-insurance-overview-4638821?tab=jobs
4606053,KNS Technologies,4.9,N/A,N/A,https://www.naukri.com/kns-technologies-overview-4606053?tab=jobs
6056059,Cordelia Cruises,3.0,N/A,N/A,https://www.naukri.com/cordelia-cruises-overview-6056059?tab=jobs
600110,42gears Mobility Systems,4.3,N/A,N/A,https://www.naukri.com/42gears-mobility-systems-overview-600110?tab=jobs
2893828,Parag Milk Foods,4.2,N/A,N/A,https://www.naukri.com/parag-milk-foods-overview-2893828?tab=jobs
4638831,Videonetics,N/A,N/A,N/A,https://www.naukri.com/videonetics-overview-4638831?tab=jobs
4679789,Fisher & Paykel Healthcare,2.1,N/A,N/A,https://www.naukri.com/fisher-paykel-healthcare-overview-4679789?tab=jobs
43056,Centre For Civil Society,N/A,N/A,N/A,https://www.naukri.com/centre-for-civil-society-overview-43056?tab=jobs
4638839,Vidushi Infotech,3.0,N/A,N/A,https://www.naukri.com/vidushi-infotech-overview-4638839?tab=jobs
4589687,Deep Logictech India,4.2,N/A,N/A,https://www.naukri.com/deep-logictech-india-overview-4589687?tab=jobs
2435088,Blueoptima,3.2,N/A,N/A,https://www.naukri.com/blueoptima-overview-2435088?tab=jobs
583728,Juniper Networks,4.2,N/A,N/A,https://www.naukri.com/juniper-networks-overview-583728?tab=jobs
968758,TTK Healthcare,4.2,N/A,N/A,https://www.naukri.com/ttk-healthcare-overview-968758?tab=jobs
3557390,Walstar Technologies,4.1,N/A,N/A,https://www.naukri.com/walstar-technologies-overview-3557390?tab=jobs
4589695,DEEPAK NOVOCHEM TECHNOLOGIES (DNTL),3.9,N/A,N/A,https://www.naukri.com/deepak-novochem-technologies-dntl-overview-4589695?tab=jobs
428092,MS Technologies,3.9,N/A,N/A,https://www.naukri.com/ms-technologies-overview-428092?tab=jobs
649266,Ketto,3.8,N/A,N/A,https://www.naukri.com/ketto-overview-649266?tab=jobs
1599524,Aarti Drugs,3.8,N/A,N/A,https://www.naukri.com/aarti-drugs-overview-1599524?tab=jobs
2484248,SSP,3.0,N/A,N/A,https://www.naukri.com/ssp-overview-2484248?tab=jobs
4638843,Vidwath Innovative Solutions,N/A,N/A,N/A,https://www.naukri.com/vidwath-innovative-solutions-overview-4638843?tab=jobs
4614267,Neerja Softwares,N/A,N/A,N/A,https://www.naukri.com/neerja-softwares-overview-4614267?tab=jobs
3786758,Healthium Medtech,3.4,N/A,N/A,https://www.naukri.com/healthium-medtech-overview-3786758?tab=jobs
4638727,Veryx Technologies,3.9,N/A,N/A,https://www.naukri.com/veryx-technologies-overview-4638727?tab=jobs
2114,Tech Mahindra,3.5,N/A,N/A,https://www.naukri.com/tech-mahindra-overview-2114?tab=jobs
337990,Teknowledge Software,N/A,N/A,N/A,https://www.naukri.com/teknowledge-software-overview-337990?tab=jobs
1525844,ITNiche,N/A,N/A,N/A,https://www.naukri.com/itniche-overview-1525844?tab=jobs
4614147,Guidehouse,3.8,N/A,N/A,https://www.naukri.com/guidehouse-overview-4614147?tab=jobs
428108,Vardhman ,4.0,N/A,N/A,https://www.naukri.com/vardhman-overview-428108?tab=jobs
4581397,Asmaitha Wireless Technologies,N/A,N/A,N/A,https://www.naukri.com/asmaitha-wireless-technologies-overview-4581397?tab=jobs
3704938,Leuwint Technologies,N/A,N/A,N/A,https://www.naukri.com/leuwint-technologies-overview-3704938?tab=jobs
919640,Commonfloor,N/A,N/A,N/A,https://www.naukri.com/commonfloor-overview-919640?tab=jobs
436318,Yellow Box Hr Services,3.9,N/A,N/A,https://www.naukri.com/yellow-box-hr-services-overview-436318?tab=jobs
6441017,Vtransport,N/A,N/A,N/A,https://www.naukri.com/vtransport-overview-6441017?tab=jobs
3598422,Delphix,N/A,N/A,N/A,https://www.naukri.com/delphix-overview-3598422?tab=jobs
1370226,Cyberlinks,N/A,N/A,N/A,https://www.naukri.com/cyberlinks-overview-1370226?tab=jobs
1935478,Technogeeks,N/A,N/A,N/A,https://www.naukri.com/technogeeks-overview-1935478?tab=jobs
51308,Leiner Shoes,4.4,N/A,N/A,https://www.naukri.com/leiner-shoes-overview-51308?tab=jobs
223346,Tata Consultancy Services,3.7,N/A,N/A,https://www.naukri.com/tata-consultancy-services-overview-223346?tab=jobs
4589621,Entrata India,4.4,N/A,N/A,https://www.naukri.com/entrata-india-overview-4589621?tab=jobs
2861150,Clarivate,3.8,N/A,N/A,https://www.naukri.com/clarivate-overview-2861150?tab=jobs
739454,Digitex Web IT Solutions,4.3,N/A,N/A,https://www.naukri.com/digitex-web-it-solutions-overview-739454?tab=jobs
2166,Shalina Healthcare,3.6,N/A,N/A,https://www.naukri.com/shalina-healthcare-overview-2166?tab=jobs
919670,Intuitor Softtech Services,N/A,N/A,N/A,https://www.naukri.com/intuitor-softtech-services-overview-919670?tab=jobs
166008,Intel,4.2,N/A,N/A,https://www.naukri.com/intel-overview-166008?tab=jobs
4663357,Ajanta Soya,N/A,N/A,N/A,https://www.naukri.com/ajanta-soya-overview-4663357?tab=jobs
1616024,Agrostar,3.9,N/A,N/A,https://www.naukri.com/agrostar-overview-1616024?tab=jobs
18562,Korn Ferry,3.4,N/A,N/A,https://www.naukri.com/korn-ferry-overview-18562?tab=jobs
75906,Frankfinn,4.0,N/A,N/A,https://www.naukri.com/frankfinn-overview-75906?tab=jobs
2893994,Pitti Engineering (PEL),4.0,N/A,N/A,https://www.naukri.com/pitti-engineering-pel-overview-2893994?tab=jobs
501898,MAP Systems,3.1,N/A,N/A,https://www.naukri.com/map-systems-overview-501898?tab=jobs
4597963,Gera Developments,3.9,N/A,N/A,https://www.naukri.com/gera-developments-overview-4597963?tab=jobs
4638921,Vijaya Diagnostic Centre,3.9,N/A,N/A,https://www.naukri.com/vijaya-diagnostic-centre-overview-4638921?tab=jobs
346250,Creative Group,3.9,N/A,N/A,https://www.naukri.com/creative-group-overview-346250?tab=jobs
2192,Moolchand,4.7,N/A,N/A,https://www.naukri.com/moolchand-overview-2192?tab=jobs
4606163,Krios,3.6,N/A,N/A,https://www.naukri.com/krios-overview-4606163?tab=jobs
4606161,KRG Technologies,4.1,N/A,N/A,https://www.naukri.com/krg-technologies-overview-4606161?tab=jobs
4606175,Krishi Rasayan Exports,3.6,N/A,N/A,https://www.naukri.com/krishi-rasayan-exports-overview-4606175?tab=jobs
8317159,Horizon Financial & Properties Advisers,4.2,N/A,N/A,https://www.naukri.com/horizon-financial-properties-advisers-overview-8317159?tab=jobs
6015169,Ki Mobility Solution,3.5,N/A,N/A,https://www.naukri.com/ki-mobility-solution-overview-6015169?tab=jobs
4622557,Rama Medicare,N/A,N/A,N/A,https://www.naukri.com/rama-medicare-overview-4622557?tab=jobs
5343434,JM Jain,3.4,N/A,N/A,https://www.naukri.com/jm-jain-overview-5343434?tab=jobs
4614363,Ambuja Neotia Healthcare Venture,N/A,N/A,N/A,https://www.naukri.com/ambuja-neotia-healthcare-venture-overview-4614363?tab=jobs
3754148,Square Panda,3.7,N/A,N/A,https://www.naukri.com/square-panda-overview-3754148?tab=jobs
239782,EROS Group,4.1,N/A,N/A,https://www.naukri.com/eros-group-overview-239782?tab=jobs
6154479,Scaledge,2.9,N/A,N/A,https://www.naukri.com/scaledge-overview-6154479?tab=jobs
4638961,Vikram Tea,4.4,N/A,N/A,https://www.naukri.com/vikram-tea-overview-4638961?tab=jobs
2828444,Tradeboox,N/A,N/A,N/A,https://www.naukri.com/tradeboox-overview-2828444?tab=jobs
59576,Jindal Aluminium,3.8,N/A,N/A,https://www.naukri.com/jindal-aluminium-overview-59576?tab=jobs
444606,FDC,4.0,N/A,N/A,https://www.naukri.com/fdc-overview-444606?tab=jobs
338108,Mantra Labs,3.7,N/A,N/A,https://www.naukri.com/mantra-labs-overview-338108?tab=jobs
7694537,CSC,3.5,N/A,N/A,https://www.naukri.com/csc-overview-7694537?tab=jobs
231614,Zensar,3.7,N/A,N/A,https://www.naukri.com/zensar-overview-231614?tab=jobs
3418356,SBM Offshore,4.3,N/A,N/A,https://www.naukri.com/sbm-offshore-overview-3418356?tab=jobs
2894060,Power Mech Projects,3.9,N/A,N/A,https://www.naukri.com/power-mech-projects-overview-2894060?tab=jobs
4581509,Assyst International,N/A,N/A,N/A,https://www.naukri.com/assyst-international-overview-4581509?tab=jobs
4597895,Gensol,3.9,N/A,N/A,https://www.naukri.com/gensol-overview-4597895?tab=jobs
4589701,DEFTeam,N/A,N/A,N/A,https://www.naukri.com/defteam-overview-4589701?tab=jobs
9627729,Chang Yi Interconnect Technology,N/A,N/A,N/A,https://www.naukri.com/chang-yi-interconnect-technology-overview-9627729?tab=jobs
4638851,Vidya Mantra Edusystems,3.9,N/A,N/A,https://www.naukri.com/vidya-mantra-edusystems-overview-4638851?tab=jobs
4606081,Kore.ai,3.6,N/A,N/A,https://www.naukri.com/kore-ai-overview-4606081?tab=jobs
4851841,WTW Global Delivery And Solutions,3.5,N/A,N/A,https://www.naukri.com/wtw-global-delivery-and-solutions-overview-4851841?tab=jobs
9947224,Latinem,3.6,N/A,N/A,https://www.naukri.com/latinem-overview-9947224?tab=jobs
4614281,Negolice India,N/A,N/A,N/A,https://www.naukri.com/negolice-india-overview-4614281?tab=jobs
362708,F5,3.8,N/A,N/A,https://www.naukri.com/f5-overview-362708?tab=jobs
4614295,Nelito System,3.5,N/A,N/A,https://www.naukri.com/nelito-system-overview-4614295?tab=jobs
4876445,Rialtes Technologies,2.1,N/A,N/A,https://www.naukri.com/rialtes-technologies-overview-4876445?tab=jobs
4663453,Eurotek Environmental,N/A,N/A,N/A,https://www.naukri.com/eurotek-environmental-overview-4663453?tab=jobs
4720787,In Solutions Global (ISG),3.7,N/A,N/A,https://www.naukri.com/in-solutions-global-isg-overview-4720787?tab=jobs
100574,Euronet Services India,3.6,N/A,N/A,https://www.naukri.com/euronet-services-india-overview-100574?tab=jobs
4630693,Squirrel Softech Services,N/A,N/A,N/A,https://www.naukri.com/squirrel-softech-services-overview-4630693?tab=jobs
657646,Ageas Federal,3.8,N/A,N/A,https://www.naukri.com/ageas-federal-overview-657646?tab=jobs
1526002,Jharkhand IT Solutions,N/A,N/A,N/A,https://www.naukri.com/jharkhand-it-solutions-overview-1526002?tab=jobs
10470,Vin Industries,N/A,N/A,N/A,https://www.naukri.com/vin-industries-overview-10470?tab=jobs
18662,Planet Health,2.6,N/A,N/A,https://www.naukri.com/planet-health-overview-18662?tab=jobs
10472,eClerx,3.3,N/A,N/A,https://www.naukri.com/eclerx-overview-10472?tab=jobs
911588,VSN International,3.5,N/A,N/A,https://www.naukri.com/vsn-international-overview-911588?tab=jobs
747744,Hindustan University,3.0,N/A,N/A,https://www.naukri.com/hindustan-university-overview-747744?tab=jobs
3836116,Leadec,4.1,N/A,N/A,https://www.naukri.com/leadec-overview-3836116?tab=jobs
3983570,Htis Telecom,3.4,N/A,N/A,https://www.naukri.com/htis-telecom-overview-3983570?tab=jobs
59630,Evergent Technologies,3.6,N/A,N/A,https://www.naukri.com/evergent-technologies-overview-59630
280822,Rieter,3.8,N/A,N/A,https://www.naukri.com/rieter-overview-280822?tab=jobs
624892,Astrazeneca,4.1,N/A,N/A,https://www.naukri.com/astrazeneca-overview-624892?tab=jobs
477426,OCS Services,4.3,N/A,N/A,https://www.naukri.com/ocs-services-overview-477426?tab=jobs
4581555,Astral Pipes,4.1,N/A,N/A,https://www.naukri.com/astral-pipes-overview-4581555?tab=jobs
4614331,Neogrowth Credit,3.4,N/A,N/A,https://www.naukri.com/neogrowth-credit-overview-4614331?tab=jobs
436486,Alp Consulting,3.4,N/A,N/A,https://www.naukri.com/alp-consulting-overview-436486?tab=jobs
289028,Waman Hari Pethe Jewellers,3.7,N/A,N/A,https://www.naukri.com/waman-hari-pethe-jewellers-overview-289028?tab=jobs
6367585,Syncortex,N/A,N/A,N/A,https://www.naukri.com/syncortex-overview-6367585?tab=jobs
6220127,Tide Business Finance Platform,N/A,N/A,N/A,https://www.naukri.com/tide-business-finance-platform-overview-6220127?tab=jobs
4622661,Rannlab Technologies,N/A,N/A,N/A,https://www.naukri.com/rannlab-technologies-overview-4622661?tab=jobs
215300,UPES,3.7,N/A,N/A,https://www.naukri.com/upes-overview-215300?tab=jobs
3049762,Commutatus,N/A,N/A,N/A,https://www.naukri.com/commutatus-overview-3049762?tab=jobs
4581705,Attero Recycling,N/A,N/A,N/A,https://www.naukri.com/attero-recycling-overview-4581705?tab=jobs
248076,ABS India,3.8,N/A,N/A,https://www.naukri.com/abs-india-overview-248076?tab=jobs
1108224,Bo International,4.2,N/A,N/A,https://www.naukri.com/bo-international-overview-1108224?tab=jobs
4581717,Atyati Technologies,4.1,N/A,N/A,https://www.naukri.com/atyati-technologies-overview-4581717?tab=jobs
633114,Codeforce 360,4.1,N/A,N/A,https://www.naukri.com/codeforce-360-overview-633114?tab=jobs
4581713,Atul Auto,3.9,N/A,N/A,https://www.naukri.com/atul-auto-overview-4581713?tab=jobs
624924,Vmock,2.5,N/A,N/A,https://www.naukri.com/vmock-overview-624924?tab=jobs
674076,SpurTree Technologies,4.0,N/A,N/A,https://www.naukri.com/spurtree-technologies-overview-674076?tab=jobs
